Lon Lat SoilCode
-60.674163818359375 -10.753210067749023 4
49.550559997558594 10.753210067749023 2
-140.29411315917969 62.181453704833984 2
16.530612945556641 48.155628204345703 2
108.70130157470703 21.973947525024414 3
-61.276580810546875 -6.0779008865356445 3
48.292682647705078 17.298641204833984 1
-117.14285278320312 35.064800262451172 3
14.835165023803711 8.883087158203125 2
113.22580718994141 64.986602783203125 2
-58.02630615234375 -22.90900993347168 3
50.769229888916016 21.038887023925781 1
-107.02702331542969 24.779132843017578 4
18.837209701538086 53.765968322753906 2
119.03225708007812 64.986602783203125 6
-53.26531982421875 2.3376541137695312 4
64.285713195800781 41.610218048095703 2
-100.90908813476562 32.259616851806641 2
23.195877075195312 -3.2727160453796387 2
124.83870697021484 64.986602783203125 6
